,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,Meta Keywords 2,Meta Keywords 2 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
1121,https://uhnj.org/uhnetweb/reporting/Metrics_Workbook.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,343418,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.097,"Mon, 25 Jan 2021 13:16:06 GMT",,,,1.1,https://uhnj.org/uhnetweb/reporting/Metrics_Workbook.pdf,2022-02-04 11:35:17
1122,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=&Last_Name=Morelli&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,435,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.052,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=&Last_Name=Morelli&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=&Last_Name=Morelli&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,2022-02-04 11:35:17
1123,https://uhnj.org/specialized_services/trauma/impaired.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Specialized Services | University Hospital, Newark, NJ",54,477,,0,0,,0,,0,Eric Munoz Trauma Center,24,,0,Research,8,,0,,,,,,,,,,31501,1593,37.741,3,,8,2,0,0.38,62,39,0,10,10,0,,,,,dc7e3f777112c070bec1d293999143dd,0.079,"Tue, 26 Oct 2021 13:49:54 GMT",,,,1.1,https://uhnj.org/specialized_services/trauma/impaired.htm,2022-02-04 11:35:17
1124,https://uhnj.org/specialized_services/livertransplant/physicians/Brown.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Liver Transplantation | University Hospital, Newark, NJ",55,480,,0,0,,0,,0,Center for Advanced Liver Diseases and Transplantation,54,,0,,0,,0,,,,,,,,,,23535,210,10.881,3,,18,2,0,0.38,86,44,0,16,13,0,,,,,88089624b1cf7414cc29fd79da42d0c0,0.084,"Tue, 26 Oct 2021 13:48:19 GMT",,,,1.1,https://uhnj.org/specialized_services/livertransplant/physicians/Brown.htm,2022-02-04 11:35:17
1125,https://uhnj.org/ACC/images/Anupama-Nehra.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,33267,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.025,"Tue, 07 Sep 2021 15:18:33 GMT",,,,1.1,https://uhnj.org/ACC/images/Anupama-Nehra.jpg,2022-02-04 11:35:18
1126,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=&Last_Name=Natale-Pereira&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,442,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.052,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=&Last_Name=Natale-Pereira&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=&Last_Name=Natale-Pereira&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,2022-02-04 11:35:18
1127,https://uhnj.org/cepr/images/image004.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,29440,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.029,"Fri, 09 Apr 2021 06:39:24 GMT",,,,1.1,https://uhnj.org/cepr/images/image004.png,2022-02-04 11:35:18
1128,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=Kathleen&Last_Name=beebe&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,441,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.051,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=Kathleen&Last_Name=beebe&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=Kathleen&Last_Name=beebe&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,2022-02-04 11:35:18
1129,https://uhnj.org/about/board/financial_statements/Financial_Statements_09-30-2019.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,540528,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.082,"Fri, 09 Apr 2021 06:37:00 GMT",,,,1.1,https://uhnj.org/about/board/financial_statements/Financial_Statements_09-30-2019.pdf,2022-02-04 11:35:18
1130,https://www.uhnj.org/hrweb/images/12983920_1173436682668035_509959959501092277_o.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,65776,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.079,"Fri, 02 Jun 2017 19:14:19 GMT",,,,1.1,https://www.uhnj.org/hrweb/images/12983920_1173436682668035_509959959501092277_o.jpg,2022-02-04 11:35:18
1132,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Kaufman&First_Name=Diane,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,278,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.051,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Kaufman&First_Name=Diane,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Kaufman&First_Name=Diane,2022-02-04 11:35:18
1133,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=Colin&Last_Name=Harris&Department=Orthopaedics&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,451,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.048,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=Colin&Last_Name=Harris&Department=Orthopaedics&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=Colin&Last_Name=Harris&Department=Orthopaedics&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,2022-02-04 11:35:18
1134,https://uhnj.org/braintumor/html/aboutthebrainandtumors/swm/figure2.htm,text/html; charset=iso-8859-1,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,252,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.078,,,,,1.1,https://uhnj.org/braintumor/html/aboutthebrainandtumors/swm/figure2.htm,2022-02-04 11:35:19
1136,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Aisner&First_Name=Seena,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,277,0,0.0,3,,2,1,0,0.19,0,0,0,0,0,0,,,,,,0.055,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Aisner&First_Name=Seena,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Aisner&First_Name=Seena,2022-02-04 11:35:19
1137,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Studzinski&First_Name=George,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,282,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.063,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Studzinski&First_Name=George,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Studzinski&First_Name=George,2022-02-04 11:35:20
1138,https://uhnj.org/about/board/bod_minutes/1-24-17-UH-BOD-Public-Session-APPROVED.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,159360,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.074,"Fri, 09 Apr 2021 06:37:11 GMT",,,,1.1,https://uhnj.org/about/board/bod_minutes/1-24-17-UH-BOD-Public-Session-APPROVED.pdf,2022-02-04 11:35:20
1139,https://uhnj.org/OPR/training/tip_sheets/ClinDocNotes_SortFilterAddendDeletePend_EMI_July_24_2014.pdf,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,349,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,1.088,,https://my.rbhs.rutgers.edu/cas/login?service=https%3A%2F%2Fwww.uhnj.org%2FOPR%2Ftraining%2Ftip_sheets%2FClinDocNotes_SortFilterAddendDeletePend_EMI_July_24_2014.pdf,HTTP Redirect,,1.1,https://uhnj.org/OPR/training/tip_sheets/ClinDocNotes_SortFilterAddendDeletePend_EMI_July_24_2014.pdf,2022-02-04 11:35:19
1140,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Eis&First_Name=Amanda,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,275,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.051,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Eis&First_Name=Amanda,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Eis&First_Name=Amanda,2022-02-04 11:35:20
1141,https://portal.uhnj.org/documents/20381/1517843/UH_BrandGuide.pdf/6ba6cbc1-f629-417e-b92b-c6f78c9d15c7,text/html;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,1586,0,6.62,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,aa75950578ec871de1cb8eb07bf154d0,0.13,,,,,1.1,https://portal.uhnj.org/documents/20381/1517843/UH_BrandGuide.pdf/6ba6cbc1-f629-417e-b92b-c6f78c9d15c7,2022-02-04 11:35:20
1142,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Grygotis&First_Name=Anthony,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,281,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.053,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Grygotis&First_Name=Anthony,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Grygotis&First_Name=Anthony,2022-02-04 11:35:20
1143,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Udasco&First_Name=Jocelynda,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,281,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.091,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Udasco&First_Name=Jocelynda,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Udasco&First_Name=Jocelynda,2022-02-04 11:35:20
1144,https://uhnj.org/about/board/bod-resolutions/Resolution-2016-03-15_33_Appoint_Corporate_Officers.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,115353,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.097,"Fri, 09 Apr 2021 06:36:51 GMT",,,,1.1,https://uhnj.org/about/board/bod-resolutions/Resolution-2016-03-15_33_Appoint_Corporate_Officers.pdf,2022-02-04 11:35:20
1145,https://uhnj.org/uhnetweb/hotnews/01-19-2022_UH_Story_Time_flyer.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,250184,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,1.091,"Fri, 14 Jan 2022 15:59:00 GMT",,,,1.1,https://uhnj.org/uhnetweb/hotnews/01-19-2022_UH_Story_Time_flyer.pdf,2022-02-04 11:35:20
1147,https://uhnj.org/about/board/bod_minutes/5-22-18-UH-BOD-Public-Session-APPROVED.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,138911,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.08,"Fri, 09 Apr 2021 06:37:16 GMT",,,,1.1,https://uhnj.org/about/board/bod_minutes/5-22-18-UH-BOD-Public-Session-APPROVED.pdf,2022-02-04 11:35:21
1148,https://uhnj.org/uhnetweb/employeelinks/haiku/EMR_Mobile_App_Registration.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,671416,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.087,"Tue, 01 Sep 2020 15:36:13 GMT",,,,1.1,https://uhnj.org/uhnetweb/employeelinks/haiku/EMR_Mobile_App_Registration.pdf,2022-02-04 11:35:21
1150,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Michaels&First_Name=Jennifer,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,282,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.053,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Michaels&First_Name=Jennifer,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Michaels&First_Name=Jennifer,2022-02-04 11:35:21
1151,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=Ashley&Last_Name=ignatiuk&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,442,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.051,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=Ashley&Last_Name=ignatiuk&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=Ashley&Last_Name=ignatiuk&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,2022-02-04 11:35:21
1152,https://uhnj.org/about/board/bod-resolutions/Adopted_Resolution_01-31-19_Appointment_of_Special_Selection_Committee-final.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,98024,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.079,"Fri, 09 Apr 2021 06:36:39 GMT",,,,1.1,https://uhnj.org/about/board/bod-resolutions/Adopted_Resolution_01-31-19_Appointment_of_Special_Selection_Committee-final.pdf,2022-02-04 11:35:21
1153,https://uhnj.org/ACC/clinics/Physical_Medicine_Rehabilitation.htm,text/html; charset=UTF-8,200,OK,Indexable,,"Ambulatory Care Services | University Hospital, Newark, NJ",58,523,,0,0,,0,,0,Ambulatory Care Services,24,,0,Physical Medicine and Rehabilitation (Therapy Services),55,,0,,,,,,,,,,24437,607,23.073,3,,17,2,0,0.38,78,43,0,10,10,0,,,,,c305b0b60aac897ea11acb228fbf099c,0.084,"Tue, 26 Oct 2021 13:18:37 GMT",,,,1.1,https://uhnj.org/ACC/clinics/Physical_Medicine_Rehabilitation.htm,2022-02-04 11:35:21
1154,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=Dennis&Last_Name=Grech&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,439,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.056,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=Dennis&Last_Name=Grech&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=Dennis&Last_Name=Grech&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,2022-02-04 11:35:21
1155,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=SinQuee&First_Name=Dianne,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,279,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.055,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=SinQuee&First_Name=Dianne,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=SinQuee&First_Name=Dianne,2022-02-04 11:35:21
1156,https://uhnj.org/directory/podiatry/forms/FIT%20Testing%20Disclaimer.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,332730,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.028,"Tue, 13 Oct 2020 14:38:32 GMT",,,,1.1,https://uhnj.org/directory/podiatry/forms/FIT%20Testing%20Disclaimer.pdf,2022-02-04 11:35:22
1157,https://uhnj.org/cardiology/images/heartfull.gif,image/gif,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,9373,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.083,"Fri, 09 Apr 2021 06:39:14 GMT",,,,1.1,https://uhnj.org/cardiology/images/heartfull.gif,2022-02-04 11:35:22
1158,https://uhnj.org/about/board/bod-resolutions/Adopted_Resolution_06-27-19.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,110681,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.08,"Fri, 09 Apr 2021 06:36:53 GMT",,,,1.1,https://uhnj.org/about/board/bod-resolutions/Adopted_Resolution_06-27-19.pdf,2022-02-04 11:35:22
1159,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=Vladislav&Last_Name=Bargman&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,444,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.049,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=Vladislav&Last_Name=Bargman&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?First_Name=Vladislav&Last_Name=Bargman&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,2022-02-04 11:35:22
1160,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Stitik&First_Name=Todd,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,276,0,0.0,3,,3,3,0,0.56,0,0,0,0,0,0,,,,,,0.052,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Stitik&First_Name=Todd,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Stitik&First_Name=Todd,2022-02-04 11:35:22
1161,http://uhnj.org/images/redesign/arrow_box_up.gif,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,233,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.052,,https://uhnj.org/images/redesign/arrow_box_up.gif,HTTP Redirect,,1.1,http://uhnj.org/images/redesign/arrow_box_up.gif,2022-02-04 11:35:22
1162,https://uhnj.org/press_room/Zoe/index_files/image006.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,214344,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.08,"Tue, 13 Oct 2020 14:44:42 GMT",,,,1.1,https://uhnj.org/press_room/Zoe/index_files/image006.png,2022-02-04 11:35:22
1163,https://uhnj.org/patients/video/munoz.htm,text/html; charset=UTF-8,200,OK,Indexable,,Amazing Medicine Practiced Here - Mati Muñoz,44,419,,0,0,Univesity Hospital Newark - New Jersey,38,,0,Amazing Medicine Practiced Here,31,,0,,0,,0,,,,,,,,,,16550,712,30.779,3,,15,10,0,1.88,43,34,0,7,7,0,,,,,e1cdf523608579ba3b15dcd1fc37929,0.081,"Fri, 09 Apr 2021 06:46:40 GMT",,,,1.1,https://uhnj.org/patients/video/munoz.htm,2022-02-04 11:35:22
1164,https://uhnj.org/about/board/bod_minutes/1-7-20-Special-BOD-Minutes.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,639718,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.029,"Fri, 09 Apr 2021 06:37:11 GMT",,,,1.1,https://uhnj.org/about/board/bod_minutes/1-7-20-Special-BOD-Minutes.pdf,2022-02-04 11:35:22
1165,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Kisza&First_Name=&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,433,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.05,,https://uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Kisza&First_Name=&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,HTTP Redirect,,1.1,http://www.uhnj.org/cgi-bin/cgiwrap/hpappweb/physician.cgi?Last_Name=Kisza&First_Name=&Department=&Board_Certification=&Medical_School=&Residency=&Fellowship=&Clinical_Interests=&Other_Languages_Spoken=&submit=Search,2022-02-04 11:35:22
1166,http://uhclinicallinks.uhnj.org/,,0,DNS lookup failed,Non-Indexable,No Response,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,,,,,,,http://uhclinicallinks.uhnj.org/,2022-02-04 11:35:22
1167,https://uhnj.org/braintumor/images/btside.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,42722,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.081,"Fri, 09 Apr 2021 06:38:56 GMT",,,,1.1,https://uhnj.org/braintumor/images/btside.jpg,2022-02-04 11:35:22
1168,http://uhnj.org/purchweb/,text/html; charset=iso-8859-1,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,210,0,0.0,3,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.056,,https://uhnj.org/purchweb/,HTTP Redirect,,1.1,http://uhnj.org/purchweb/,2022-02-04 11:35:22
