"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.stvincenthospital.com/healthy-living/corporate-content/nine-surprising-ways-to-defy-age","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Nine Surprising Ways to Defy Age","32","301","Older adults and people who have severe underlying medical conditions like heart or lung disease or diabetes can be at higher risk for developing more serious complications from COVID-19 illness. So what can you do to defy age and health conditions?","249","1562","","0","Healthy Living","14","Nine Surprising Ways to Defy Age","32","Your safe care is our #1 priority.","34","Sign Up for Health Tips","23","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/nine-surprising-ways-to-defy-age","","","","","","81456","482","4.506","2","","6","2","0.180","45","26","3","3","","","","","b7b8c1df06a346d25acd4bbba8b59244","0.443","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/nine-surprising-ways-to-defy-age","2021-09-17 14:24:36"
"https://www.stvincenthospital.com/healthy-living/corporate-content/get-more-sleep","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Sleeping Under Six Hours a Night Can Contribute to Heart Disease","64","589","Lack of sleep or short duration sleep, sleep apnea and other sleep problems have been associated with increased cardiovascular disease.","135","859","","0","Healthy Living","14","Sleeping Less Than Six Hours a Night Can Contribute to Heart Disease","68","11 Tips for a Good Night’s Sleep","32","Sign Up for Health Tips","23","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/get-more-sleep","","","","","","75788","494","4.901","2","","6","2","0.180","45","26","3","3","","","","","8c4efa4a2c45f599c9fd79c9e1eaaba1","0.571","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/get-more-sleep","2021-09-17 14:24:36"
"https://www.stvincenthospital.com/services/psychiatry","text/html; charset=utf-8","200","OK","Indexable","","Behavioral Health Treatment and Mental Health Services","54","499","Our Acute Inpatient Psychiatric Program provides quality behavioral health treatment and dual diagnosis program","111","697","psychiatric services, inpatient Mental health, behavioral health","64","Psychiatry","10","","0","Comprehensive Behavioral Health Services","40","Learn More","10","","","","https://www.stvincenthospital.com/services/psychiatry","","","","","","62494","628","8.238","2","","16","11","0.980","49","31","3","3","","","","","d7e3eb0e6db58c74a4f192118d06f27","0.052","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/psychiatry","2021-09-17 14:24:37"
"https://www.stvincenthospital.com/health-professionals/internal-medicine-residency-program/continuity-clinic","text/html; charset=utf-8","200","OK","Indexable","","Continuity Clinic | St. Vincent Hospital Internal Medicine Residency Program","76","669","Continuity Clinic for St. Vincent Hospital’s Internal Medicine Residency.","73","441","medical residency, st Vincent hospital, internal medicine residency, Continuity Clinic","86","Continuity Clinic and Ambulatory Care","37","","0","Ambulatory Care","15","Additional Resources","20","","","","https://www.stvincenthospital.com/health-professionals/internal-medicine-residency-program/continuity-clinic","","","","","","59141","748","10.453","2","","10","7","0.620","51","35","2","2","","","","","6e0be4e90c4b8dc9aa644f3ba877795e","0.054","","","","","HTTP/1.1","https://www.stvincenthospital.com/health-professionals/internal-medicine-residency-program/continuity-clinic","2021-09-17 14:24:37"
"https://www.stvincenthospital.com/healthy-living/corporate-content/newborn-sleep-patterns","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Newborn Sleep Patterns | Newborn Care","37","357","The average newborn sleeps much of the day and night, waking only for feedings every few hours. It is often hard for new parents to know how long and how often a newborn should sleep. ","184","1158","","0","Healthy Living","14","Newborn Sleep Patterns","22","General guidelines about newborn sleep","38","What are the different alert phases of a newborn?","49","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/newborn-sleep-patterns","","","","","","78440","821","6.707","2","","6","2","0.180","45","26","3","3","","","","","17ca0fa23b1a98b4231b8043c3052ba4","0.260","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/newborn-sleep-patterns","2021-09-17 14:24:37"
"https://www.stvincenthospital.com/healthy-living/corporate-content/recipe-berry-chia-pudding-parfait","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Recipe: Berry Chia ‘Pudding’ Parfait","36","318","How great is it when a sweet healthy dessert can do double-duty as a high-protein breakfast?!","93","582","","0","Healthy Living","14","Recipe: Berry Chia ‘Pudding’ Parfait","36","Sign Up for Health Tips","23","Find a Doctor","13","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/recipe-berry-chia-pudding-parfait","","","","","","73645","370","4.145","2","","6","2","0.180","45","26","3","3","","","","","594ec6c59bfa28f07f0ef49f375c47fc","0.263","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/recipe-berry-chia-pudding-parfait","2021-09-17 14:24:37"
"https://www.stvincenthospital.com/healthy-living/corporate-content/three-l-s-of-lactation-latching-leaking-and-learning","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Three L’s of Lactation: Latching, Leaking, and Learning","55","485","According to nature and some media campaigns, breastfeeding is supposed to be as natural as breathing. However, for some moms, it may take a little more effort. ","161","1009","","0","Healthy Living","14","Three L’s of Lactation: Latching, Leaking, and Learning","55","Sign Up for Health Tips","23","Find a Doctor","13","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/three-l-s-of-lactation-latching-leaking-and-learning","","","","","","83317","1138","8.978","2","","6","2","0.180","45","26","3","3","","","","","3ebfb8804852560214b0eaf06289ed6c","0.277","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/three-l-s-of-lactation-latching-leaking-and-learning","2021-09-17 14:24:37"
"https://www.stvincenthospital.com/healthy-living/corporate-content/heart-disease-facts-for-minorities","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Heart Diseases Clues by Ethnicity | Reduce the Risk of Heart Problems","69","625","Heart disease facts for minorities fall into a wide range. ","59","343","","0","Healthy Living","14","Heart Diseases Clues by Ethnicity","33","Heart Disease Facts by Race","27","Overcoming the Statistics of Heart Disease Facts","48","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/heart-disease-facts-for-minorities","","","","","","79869","714","6.693","2","","6","2","0.180","45","26","4","4","","","","","f4a6d8c6407af471fed25413c45a5e9e","0.285","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/heart-disease-facts-for-minorities","2021-09-17 14:24:37"
"https://www.stvincenthospital.com/healthy-living/corporate-content/how-to-help-your-teen-break-the-distracted-driving-habit","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","How to Help Your Teen Break the Distracted Driving Habit","56","509","The highest proportion of distraction-related fatal crashes happens to drivers under the age of 20. ","100","604","","0","Healthy Living","14","How to Help Your Teen Break the Distracted Driving Habit","56","Sign Up for Health Tips","23","Find a Doctor","13","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/how-to-help-your-teen-break-the-distracted-driving-habit","","","","","","78333","709","6.348","2","","6","2","0.180","45","26","3","3","","","","","85e3e7fff9cfdd802547afbfe766e161","0.264","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/how-to-help-your-teen-break-the-distracted-driving-habit","2021-09-17 14:24:37"
"https://www.stvincenthospital.com/healthy-living/corporate-content/know-the-signs-of-heat-illness","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Know the Signs of Heat Illness","30","267","Children who are outside having fun in the sun or practicing sports may be too busy to pay attention to things like staying hydrated or knowing when to go for shade.","165","1013","","0","Healthy Living","14","Know the Signs of Heat Illness","30","Stages, Signs and Treatment of Heat Illness","43","How to Avoid Heat Illness","25","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/know-the-signs-of-heat-illness","","","","","","89798","677","5.419","2","","6","2","0.180","45","26","3","3","","","","","59a48f241418bd8377cb37242756ea9b","0.253","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/know-the-signs-of-heat-illness","2021-09-17 14:24:38"
"https://www.stvincenthospital.com/healthy-living/corporate-content/ways-to-adjust-to-daylight-saving-time","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Adjust to the Time Change | Daylight Saving Time","48","440","There’s little else that can get your spirit down quite like dealing with chronic pain.","87","503","","0","Healthy Living","14","Ways to Adjust to Daylight Saving Time","38","5 Tips to Adjust to Daylight Saving Time","40","Sign Up for Health Tips","23","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/ways-to-adjust-to-daylight-saving-time","","","","","","76918","587","5.373","2","","6","2","0.180","45","26","3","3","","","","","cea5d3524ce6b67eb97aab2759df64e2","0.266","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/ways-to-adjust-to-daylight-saving-time","2021-09-17 14:24:38"
"https://www.stvincenthospital.com/about/meet-our-heroes","text/html; charset=utf-8","200","OK","Indexable","","Meet Our Heroes","15","151","Thank you to our team that makes us A Community Built on Care. We’re honored to share just a few of the stories of men and women who are making a positive difference.","166","1061","","0","Meet a Few of Our Heroes at Saint Vincent Hospital","50","","0","Recognize One of Your Heroes","28","What Our Patients Are Saying","28","","","","https://www.stvincenthospital.com/about/meet-our-heroes","","","","","","84359","492","5.451","2","","5","2","0.180","41","25","2","2","","","","","1fc7cc8163f0860c47f9fa65fb11b97f","1.585","","","","","HTTP/1.1","https://www.stvincenthospital.com/about/meet-our-heroes","2021-09-17 14:24:36"
"https://www.stvincenthospital.com/services/physical-therapy/joint-replacement-rehabilitation","text/html; charset=utf-8","200","OK","Indexable","","Joint Replacement Rehabilitation l Saint Vincent Hospital","57","499","Saint Vincent Physical Therapy is your choice for Physical Therapy after a joint replacement. We have an exceptional team of Therapists who will work one-on-one with you, at every treatment session, in order to focus on your specific needs after surgery.","254","1581","","0","Joint Replacement Rehabilitation","32","","0","Outpatient Physical Therapy After Joint Replacement","51","Having Surgery at Saint Vincent Hospital? Learn about our Joint Academy","71","","","","https://www.stvincenthospital.com/services/physical-therapy/joint-replacement-rehabilitation","","","","","","85847","815","7.991","2","","9","4","0.360","44","27","2","2","","","","","3e0f6a26d74afbbd7a64af9c0905e10","0.051","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/physical-therapy/joint-replacement-rehabilitation","2021-09-17 14:24:38"
"https://www.stvincenthospital.com/healthy-living/corporate-content/fresh-fruit-sangria-no-alcohol","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Fresh Fruit Sangria – No Alcohol","32","287","Enjoy family-friendly sangria for a refreshing treat.","53","309","","0","Healthy Living","14","Fresh Fruit Sangria – No Alcohol","32","Sign Up for Health Tips","23","Find a Doctor","13","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/fresh-fruit-sangria-no-alcohol","","","","","","74524","360","3.931","2","","7","3","0.270","45","26","3","3","","","","","1f4b5f51429eca6cbd078c8d0c5872b0","0.305","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/fresh-fruit-sangria-no-alcohol","2021-09-17 14:24:38"
"https://www.stvincenthospital.com/news/newsroom/a-tale-of-two-negotiations-at-saint-vincent-hospital","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","A Tale of Two Negotiations at Saint Vincent Hospital","52","457","The recent contract negotiation between Saint Vincent Hospital and the United Food and Commercial Workers Union (UFCW) started in January and led to a fair agreement last week after just 10 sessions.","199","1267","Blogs","5","News","4","A Tale of Two Negotiations at Saint Vincent Hospital","52","MNA and UFCW Talks Reveal Stark Contrast in Goals and Approach","62","What enabled respectful and effective negotiations with UFCW?","61","","","","https://www.stvincenthospital.com/home/newsroom/a-tale-of-two-negotiations-at-saint-vincent-hospital","","","","","","79662","1227","10.452","2","","6","2","0.180","43","25","2","2","","","","","4a89637ac5be2874631a302f4d66839","0.264","","","","","HTTP/1.1","https://www.stvincenthospital.com/news/newsroom/a-tale-of-two-negotiations-at-saint-vincent-hospital","2021-09-17 14:24:38"
